Project Name : 20130719_UniversityLake_CorrectFile       Generated On : 02/12/2015, 15:29:59
Start Date/Time: 19/07/2013, 17:45:49
End Date/Time: 22/07/2013, 10:50:42
User Comment : UL014, A1-A4:Filtered, B1-B4:Unfiltered, C1-C2:Epure
Proj. Created By :admin
SDR Serial No. : S-356
Report : @m02:IDENTIFICATION

Serial number     : SEBX0005000356      

MUX channel       : ON - 02


PARAMETERS

Sig LED current   : 040

Ref LED current   : 090

Frequency         : 060

Sending interval  : 0000

Pulse lenght      : 06

Red REF comp.     : ON

Temperature comp. : ON


FIRMWARE

ver.4.039.A3.ST   : 04/30/07, 09:14:36

@m02:RDY
Temperature : 22
Sensor Dish : Oxygen [cO2 [mg/L]]
Calibration details for Oxygen
Batch No.:  PSt5-1249-01
Phase Angle cal0 : 54.97
Phase Angle cal100 : 47.87
Temperature for cal0 : 23.1
Air Pressure : 978
 
 
Date/Time;             Time/Sec.;             A1;             A2;             A3;             A4;             A5;             A6;             B1;             B2;             B3;             B4;             B5;             B6;             C1;             C2;             C3;             C4;             C5;             C6;             D1;             D2;             D3;             D4;             D5;             D6;;             Temperature;    Error;
19.07.1317:45:51;       1;              8.62;           8.41;           8.73;           9.98;           No Sensor;      No Sensor;      8.52;           8.25;           8.59;           8.27;           No Sensor;      No Sensor;      5.25;           5.84;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.13;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1317:50:56;       306;            8.69;           8.49;           8.78;           9.93;           No Sensor;      No Sensor;      8.63;           8.3;            8.64;           8.34;           No Sensor;      No Sensor;      5.21;           5.76;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.08;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1317:56:00;       610;            8.74;           8.52;           8.87;           10.09;          No Sensor;      No Sensor;      8.64;           8.34;           8.7;            8.37;           No Sensor;      No Sensor;      5.25;           5.77;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.01;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:01:04;       914;            8.77;           8.58;           8.94;           10.27;          No Sensor;      No Sensor;      8.71;           8.38;           8.74;           8.4;            No Sensor;      No Sensor;      5.29;           5.84;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.01;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:06:09;       1219;           8.78;           8.59;           8.97;           10.35;          No Sensor;      No Sensor;      8.74;           8.41;           8.77;           8.41;           No Sensor;      No Sensor;      5.34;           5.86;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.01;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:11:13;       1523;           8.81;           8.62;           9.02;           10.46;          No Sensor;      No Sensor;      8.8;            8.45;           8.8;            8.42;           No Sensor;      No Sensor;      5.37;           5.89;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.01;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:16:17;       1827;           8.83;           8.62;           9.04;           10.49;          No Sensor;      No Sensor;      8.8;            8.44;           8.83;           8.42;           No Sensor;      No Sensor;      5.39;           5.9;            No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.01;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:21:21;       2131;           8.87;           8.67;           9.09;           10.59;          No Sensor;      No Sensor;      8.85;           8.48;           8.87;           8.47;           No Sensor;      No Sensor;      5.46;           5.98;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.01;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:26:26;       2436;           8.85;           8.67;           9.11;           10.59;          No Sensor;      No Sensor;      8.85;           8.49;           8.85;           8.47;           No Sensor;      No Sensor;      5.46;           6;              No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.02;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
19.07.1318:31:30;       2740;           8.87;           8.69;           9.12;           10.63;          No Sensor;      No Sensor;      8.88;           8.52;           8.88;           8.49;           No Sensor;      No Sensor;      5.51;           6.05;           No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      No Sensor;      ;               25.04;          ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;
